season,event_code,league,zone_name,stage_bucket,group_name,match_id,match_type,order_number,plan_game_count,plan_started_at,match_date,result,red_team_id,red_team_name,red_college_name,red_side_score,red_side_win_game_count,blue_team_id,blue_team_name,blue_college_name,blue_side_score,blue_side_win_game_count,winner_team_id,winner_team_name,winner_college_name,winner_side
2024,2024RMUC,RMUC,全国赛,group,A,21476,GROUP,3,3,2024-08-06T02:45:00Z,2024-08-06,RED,124,Taurus,华南农业大学,1,2,2188,GIRT,桂林信息科技学院,0,0,124,Taurus,华南农业大学,red
2024,2024RMUC,RMUC,全国赛,group,A,21477,GROUP,4,3,2024-08-06T03:20:00Z,2024-08-06,BLUE,71,IRobot,西安电子科技大学,0,1,195,Hello World,浙江大学,1,2,195,Hello World,浙江大学,blue
2024,2024RMUC,RMUC,全国赛,group,A,21478,GROUP,5,3,2024-08-06T05:00:00Z,2024-08-06,BLUE,65,I Hiter,哈尔滨工业大学,0,0,698,笃行,西安交通大学,1,2,698,笃行,西安交通大学,blue
2024,2024RMUC,RMUC,全国赛,group,A,21479,GROUP,6,3,2024-08-06T05:35:00Z,2024-08-06,RED,38,Evolution,桂林电子科技大学,1,2,245,3SE,东南大学,0,1,38,Evolution,桂林电子科技大学,red
2024,2024RMUC,RMUC,全国赛,group,A,21481,GROUP,8,3,2024-08-06T06:45:00Z,2024-08-06,RED,782,木鸢Birdiebot,上海工程技术大学,1,2,1495,南工骁鹰,哈尔滨工业大学（深圳）,0,0,782,木鸢Birdiebot,上海工程技术大学,red
2024,2024RMUC,RMUC,全国赛,group,A,21490,GROUP,17,3,2024-08-06T13:00:00Z,2024-08-06,RED,195,Hello World,浙江大学,1,2,38,Evolution,桂林电子科技大学,0,1,195,Hello World,浙江大学,red
2024,2024RMUC,RMUC,全国赛,group,A,21491,GROUP,18,3,2024-08-06T13:35:00Z,2024-08-06,RED,698,笃行,西安交通大学,1,2,124,Taurus,华南农业大学,0,0,698,笃行,西安交通大学,red
2024,2024RMUC,RMUC,全国赛,group,A,21492,GROUP,19,3,2024-08-07T01:00:00Z,2024-08-07,BLUE,830,RoboBraver,电子科技大学中山学院,0,0,76,RPS,中国石油大学（华东）,1,2,76,RPS,中国石油大学（华东）,blue
2024,2024RMUC,RMUC,全国赛,group,A,21493,GROUP,20,3,2024-08-07T01:35:00Z,2024-08-07,RED,159,ARTINX,南方科技大学,1,2,782,木鸢Birdiebot,上海工程技术大学,0,0,159,ARTINX,南方科技大学,red
2024,2024RMUC,RMUC,全国赛,group,A,21495,GROUP,22,3,2024-08-07T02:45:00Z,2024-08-07,BLUE,738,HERO,哈尔滨工业大学（威海）,0,1,132,追梦,北京理工大学,1,2,132,追梦,北京理工大学,blue
2024,2024RMUC,RMUC,全国赛,group,A,21496,GROUP,23,3,2024-08-07T03:20:00Z,2024-08-07,RED,65,I Hiter,哈尔滨工业大学,1,2,2188,GIRT,桂林信息科技学院,0,0,65,I Hiter,哈尔滨工业大学,red
2024,2024RMUC,RMUC,全国赛,group,A,21497,GROUP,24,3,2024-08-07T03:55:00Z,2024-08-07,BLUE,71,IRobot,西安电子科技大学,0,1,245,3SE,东南大学,1,2,245,3SE,东南大学,blue
2024,2024RMUC,RMUC,全国赛,group,A,21506,GROUP,33,3,2024-08-07T12:00:00Z,2024-08-07,RED,698,笃行,西安交通大学,1,2,159,ARTINX,南方科技大学,0,1,698,笃行,西安交通大学,red
2024,2024RMUC,RMUC,全国赛,group,A,21507,GROUP,34,3,2024-08-07T12:35:00Z,2024-08-07,RED,76,RPS,中国石油大学（华东）,1,2,195,Hello World,浙江大学,0,0,76,RPS,中国石油大学（华东）,red
2024,2024RMUC,RMUC,全国赛,group,A,21508,GROUP,35,3,2024-08-07T13:10:00Z,2024-08-07,BLUE,830,RoboBraver,电子科技大学中山学院,0,0,38,Evolution,桂林电子科技大学,1,2,38,Evolution,桂林电子科技大学,blue
2024,2024RMUC,RMUC,全国赛,group,A,21510,GROUP,37,3,2024-08-07T14:20:00Z,2024-08-07,RED,124,Taurus,华南农业大学,1,2,65,I Hiter,哈尔滨工业大学,0,1,124,Taurus,华南农业大学,red
2024,2024RMUC,RMUC,全国赛,group,A,21511,GROUP,38,3,2024-08-08T01:00:00Z,2024-08-08,BLUE,782,木鸢Birdiebot,上海工程技术大学,0,1,245,3SE,东南大学,1,2,245,3SE,东南大学,blue
2024,2024RMUC,RMUC,全国赛,group,A,21512,GROUP,39,3,2024-08-08T01:35:00Z,2024-08-08,BLUE,1495,南工骁鹰,哈尔滨工业大学（深圳）,0,0,71,IRobot,西安电子科技大学,1,2,71,IRobot,西安电子科技大学,blue
2024,2024RMUC,RMUC,全国赛,group,A,21513,GROUP,40,3,2024-08-08T02:10:00Z,2024-08-08,BLUE,738,HERO,哈尔滨工业大学（威海）,0,0,2188,GIRT,桂林信息科技学院,1,2,2188,GIRT,桂林信息科技学院,blue
2024,2024RMUC,RMUC,全国赛,group,A,21522,GROUP,49,3,2024-08-08T08:30:00Z,2024-08-08,RED,195,Hello World,浙江大学,1,2,159,ARTINX,南方科技大学,0,0,195,Hello World,浙江大学,red
2024,2024RMUC,RMUC,全国赛,group,A,21523,GROUP,50,3,2024-08-08T09:05:00Z,2024-08-08,BLUE,245,3SE,东南大学,0,0,124,Taurus,华南农业大学,1,2,124,Taurus,华南农业大学,blue
2024,2024RMUC,RMUC,全国赛,group,A,21524,GROUP,51,3,2024-08-08T09:40:00Z,2024-08-08,RED,38,Evolution,桂林电子科技大学,1,2,132,追梦,北京理工大学,0,0,38,Evolution,桂林电子科技大学,red
2024,2024RMUC,RMUC,全国赛,group,A,21525,GROUP,52,3,2024-08-08T11:15:00Z,2024-08-08,BLUE,65,I Hiter,哈尔滨工业大学,0,0,830,RoboBraver,电子科技大学中山学院,1,2,830,RoboBraver,电子科技大学中山学院,blue
2024,2024RMUC,RMUC,全国赛,group,A,21527,GROUP,54,3,2024-08-08T12:25:00Z,2024-08-08,RED,2188,GIRT,桂林信息科技学院,1,2,71,IRobot,西安电子科技大学,0,0,2188,GIRT,桂林信息科技学院,red
2024,2024RMUC,RMUC,全国赛,group,A,21534,GROUP,61,3,2024-08-09T04:20:00Z,2024-08-09,RED,132,追梦,北京理工大学,1,2,159,ARTINX,南方科技大学,0,0,132,追梦,北京理工大学,red
2024,2024RMUC,RMUC,全国赛,group,A,21535,GROUP,62,3,2024-08-09T04:55:00Z,2024-08-09,RED,245,3SE,东南大学,1,2,830,RoboBraver,电子科技大学中山学院,0,1,245,3SE,东南大学,red
2024,2024RMUC,RMUC,全国赛,group,B,21483,GROUP,10,3,2024-08-06T07:55:00Z,2024-08-06,BLUE,29,火线,太原工业学院,0,0,17,TDT,东北大学,1,2,17,TDT,东北大学,blue
2024,2024RMUC,RMUC,全国赛,group,B,21484,GROUP,11,3,2024-08-06T08:30:00Z,2024-08-06,RED,453,DynamicX,广东工业大学,1,2,92,NewMaker,太原科技大学,0,0,453,DynamicX,广东工业大学,red
2024,2024RMUC,RMUC,全国赛,group,B,21485,GROUP,12,3,2024-08-06T09:05:00Z,2024-08-06,RED,26,RobotPilots,深圳大学,1,2,755,Adam,齐鲁工业大学,0,0,26,RobotPilots,深圳大学,red
2024,2024RMUC,RMUC,全国赛,group,B,21486,GROUP,13,3,2024-08-06T09:40:00Z,2024-08-06,BLUE,151,FYT,中南大学,0,0,114,TRoMaC,太原理工大学,1,2,114,TRoMaC,太原理工大学,blue
2024,2024RMUC,RMUC,全国赛,group,B,21487,GROUP,14,3,2024-08-06T11:15:00Z,2024-08-06,BLUE,96,IMCA,五邑大学,0,0,53,狼牙,华中科技大学,1,2,53,狼牙,华中科技大学,blue
2024,2024RMUC,RMUC,全国赛,group,B,21488,GROUP,15,3,2024-08-06T11:50:00Z,2024-08-06,BLUE,95,Passion,南昌大学,0,0,672,PIE,首都师范大学,1,2,672,PIE,首都师范大学,blue
2024,2024RMUC,RMUC,全国赛,group,B,21489,GROUP,16,3,2024-08-06T12:25:00Z,2024-08-06,RED,179,华南虎,华南理工大学,1,2,666,TARS_Go,吉林大学,0,0,179,华南虎,华南理工大学,red
2024,2024RMUC,RMUC,全国赛,group,B,21498,GROUP,25,3,2024-08-07T05:35:00Z,2024-08-07,BLUE,53,狼牙,华中科技大学,0,0,26,RobotPilots,深圳大学,1,2,26,RobotPilots,深圳大学,blue
2024,2024RMUC,RMUC,全国赛,group,B,21499,GROUP,26,3,2024-08-07T06:10:00Z,2024-08-07,RED,453,DynamicX,广东工业大学,1,2,114,TRoMaC,太原理工大学,0,0,453,DynamicX,广东工业大学,red
2024,2024RMUC,RMUC,全国赛,group,B,21500,GROUP,27,3,2024-08-07T06:45:00Z,2024-08-07,BLUE,17,TDT,东北大学,0,0,148,交龙,上海交通大学,1,2,148,交龙,上海交通大学,blue
2024,2024RMUC,RMUC,全国赛,group,B,21501,GROUP,28,3,2024-08-07T07:20:00Z,2024-08-07,RED,179,华南虎,华南理工大学,1,2,672,PIE,首都师范大学,0,0,179,华南虎,华南理工大学,red
2024,2024RMUC,RMUC,全国赛,group,B,21502,GROUP,29,3,2024-08-07T07:55:00Z,2024-08-07,BLUE,666,TARS_Go,吉林大学,0,0,95,Passion,南昌大学,1,2,95,Passion,南昌大学,blue
2024,2024RMUC,RMUC,全国赛,group,B,21504,GROUP,31,3,2024-08-07T09:05:00Z,2024-08-07,BLUE,92,NewMaker,太原科技大学,0,0,151,FYT,中南大学,1,2,151,FYT,中南大学,blue
2024,2024RMUC,RMUC,全国赛,group,B,21505,GROUP,32,3,2024-08-07T09:40:00Z,2024-08-07,BLUE,96,IMCA,五邑大学,0,0,755,Adam,齐鲁工业大学,1,2,755,Adam,齐鲁工业大学,blue
2024,2024RMUC,RMUC,全国赛,group,B,21514,GROUP,41,3,2024-08-08T02:45:00Z,2024-08-08,RED,148,交龙,上海交通大学,1,2,26,RobotPilots,深圳大学,0,1,148,交龙,上海交通大学,red
2024,2024RMUC,RMUC,全国赛,group,B,21515,GROUP,42,3,2024-08-08T03:20:00Z,2024-08-08,BLUE,453,DynamicX,广东工业大学,0,0,179,华南虎,华南理工大学,1,2,179,华南虎,华南理工大学,blue
2024,2024RMUC,RMUC,全国赛,group,B,21516,GROUP,43,3,2024-08-08T05:00:00Z,2024-08-08,RED,114,TRoMaC,太原理工大学,1,2,17,TDT,东北大学,0,1,114,TRoMaC,太原理工大学,red
2024,2024RMUC,RMUC,全国赛,group,B,21517,GROUP,44,3,2024-08-08T05:35:00Z,2024-08-08,RED,672,PIE,首都师范大学,1,2,53,狼牙,华中科技大学,0,1,672,PIE,首都师范大学,red
2024,2024RMUC,RMUC,全国赛,group,B,21518,GROUP,45,3,2024-08-08T06:10:00Z,2024-08-08,RED,29,火线,太原工业学院,1,2,755,Adam,齐鲁工业大学,0,0,29,火线,太原工业学院,red
2024,2024RMUC,RMUC,全国赛,group,B,21519,GROUP,46,3,2024-08-08T06:45:00Z,2024-08-08,RED,151,FYT,中南大学,1,2,95,Passion,南昌大学,0,1,151,FYT,中南大学,red
2024,2024RMUC,RMUC,全国赛,group,B,21521,GROUP,48,3,2024-08-08T07:55:00Z,2024-08-08,BLUE,92,NewMaker,太原科技大学,0,1,96,IMCA,五邑大学,1,2,96,IMCA,五邑大学,blue
2024,2024RMUC,RMUC,全国赛,group,B,21528,GROUP,55,3,2024-08-08T13:00:00Z,2024-08-08,RED,26,RobotPilots,深圳大学,1,2,672,PIE,首都师范大学,0,0,26,RobotPilots,深圳大学,red
2024,2024RMUC,RMUC,全国赛,group,B,21529,GROUP,56,3,2024-08-08T13:35:00Z,2024-08-08,BLUE,453,DynamicX,广东工业大学,0,0,114,TRoMaC,太原理工大学,1,2,114,TRoMaC,太原理工大学,blue
2024,2024RMUC,RMUC,全国赛,group,B,21530,GROUP,57,3,2024-08-09T01:00:00Z,2024-08-09,BLUE,151,FYT,中南大学,0,0,29,火线,太原工业学院,1,2,29,火线,太原工业学院,blue
2024,2024RMUC,RMUC,全国赛,group,B,21531,GROUP,58,3,2024-08-09T01:35:00Z,2024-08-09,BLUE,755,Adam,齐鲁工业大学,0,0,17,TDT,东北大学,1,2,17,TDT,东北大学,blue
2024,2024RMUC,RMUC,全国赛,group,B,21532,GROUP,59,3,2024-08-09T02:10:00Z,2024-08-09,RED,95,Passion,南昌大学,1,2,53,狼牙,华中科技大学,0,0,95,Passion,南昌大学,red
2024,2024RMUC,RMUC,全国赛,group,B,21533,GROUP,60,3,2024-08-09T02:45:00Z,2024-08-09,RED,666,TARS_Go,吉林大学,1,2,96,IMCA,五邑大学,0,0,666,TARS_Go,吉林大学,red
2024,2024RMUC,RMUC,全国赛,group,B,21537,GROUP,64,3,2024-08-09T06:05:00Z,2024-08-09,RED,17,TDT,东北大学,1,2,672,PIE,首都师范大学,0,1,17,TDT,东北大学,red
2024,2024RMUC,RMUC,全国赛,group,B,21538,GROUP,65,3,2024-08-09T06:40:00Z,2024-08-09,BLUE,151,FYT,中南大学,0,1,453,DynamicX,广东工业大学,1,2,453,DynamicX,广东工业大学,blue
2024,2024RMUC,RMUC,全国赛,group,B,21539,GROUP,66,3,2024-08-09T07:15:00Z,2024-08-09,BLUE,666,TARS_Go,吉林大学,0,0,95,Passion,南昌大学,1,2,95,Passion,南昌大学,blue
2024,2024RMUC,RMUC,全国赛,knockout,,21541,KNOCKOUT,68,3,2024-08-09T10:25:00Z,2024-08-09,RED,29,火线,太原工业学院,0,2,38,Evolution,桂林电子科技大学,0,0,29,火线,太原工业学院,red
2024,2024RMUC,RMUC,全国赛,knockout,,21542,KNOCKOUT,69,3,2024-08-09T11:00:00Z,2024-08-09,BLUE,245,3SE,东南大学,0,0,179,华南虎,华南理工大学,0,2,179,华南虎,华南理工大学,blue
2024,2024RMUC,RMUC,全国赛,knockout,,21543,KNOCKOUT,70,3,2024-08-09T11:35:00Z,2024-08-09,RED,195,Hello World,浙江大学,0,2,17,TDT,东北大学,0,1,195,Hello World,浙江大学,red
2024,2024RMUC,RMUC,全国赛,knockout,,21544,KNOCKOUT,71,3,2024-08-09T12:10:00Z,2024-08-09,BLUE,132,追梦,北京理工大学,0,0,114,TRoMaC,太原理工大学,0,2,114,TRoMaC,太原理工大学,blue
2024,2024RMUC,RMUC,全国赛,knockout,,21545,KNOCKOUT,72,3,2024-08-09T12:45:00Z,2024-08-09,RED,698,笃行,西安交通大学,0,2,453,DynamicX,广东工业大学,0,1,698,笃行,西安交通大学,red
2024,2024RMUC,RMUC,全国赛,knockout,,21546,KNOCKOUT,73,3,2024-08-09T13:20:00Z,2024-08-09,RED,26,RobotPilots,深圳大学,0,2,124,Taurus,华南农业大学,0,1,26,RobotPilots,深圳大学,red
2024,2024RMUC,RMUC,全国赛,knockout,,21547,KNOCKOUT,74,3,2024-08-09T13:55:00Z,2024-08-09,BLUE,95,Passion,南昌大学,0,0,76,RPS,中国石油大学（华东）,0,2,76,RPS,中国石油大学（华东）,blue
2024,2024RMUC,RMUC,全国赛,knockout,,21549,KNOCKOUT,76,3,2024-08-10T01:35:00Z,2024-08-10,RED,17,TDT,东北大学,0,2,245,3SE,东南大学,0,0,17,TDT,东北大学,red
2024,2024RMUC,RMUC,全国赛,knockout,,21550,KNOCKOUT,77,3,2024-08-10T02:10:00Z,2024-08-10,BLUE,132,追梦,北京理工大学,0,1,453,DynamicX,广东工业大学,0,2,453,DynamicX,广东工业大学,blue
2024,2024RMUC,RMUC,全国赛,knockout,,21551,KNOCKOUT,78,3,2024-08-10T02:45:00Z,2024-08-10,RED,95,Passion,南昌大学,0,2,124,Taurus,华南农业大学,0,0,95,Passion,南昌大学,red
2024,2024RMUC,RMUC,全国赛,knockout,,21552,KNOCKOUT,79,3,2024-08-10T04:20:00Z,2024-08-10,RED,148,交龙,上海交通大学,0,2,29,火线,太原工业学院,0,0,148,交龙,上海交通大学,red
2024,2024RMUC,RMUC,全国赛,knockout,,21553,KNOCKOUT,80,3,2024-08-10T04:55:00Z,2024-08-10,RED,195,Hello World,浙江大学,0,2,179,华南虎,华南理工大学,0,0,195,Hello World,浙江大学,red
2024,2024RMUC,RMUC,全国赛,knockout,,21554,KNOCKOUT,81,3,2024-08-10T05:30:00Z,2024-08-10,RED,114,TRoMaC,太原理工大学,0,2,698,笃行,西安交通大学,0,0,114,TRoMaC,太原理工大学,red
2024,2024RMUC,RMUC,全国赛,knockout,,21555,KNOCKOUT,82,3,2024-08-10T06:05:00Z,2024-08-10,RED,76,RPS,中国石油大学（华东）,0,2,26,RobotPilots,深圳大学,0,0,76,RPS,中国石油大学（华东）,red
2024,2024RMUC,RMUC,全国赛,knockout,,21556,KNOCKOUT,83,3,2024-08-10T07:25:00Z,2024-08-10,RED,95,Passion,南昌大学,0,2,29,火线,太原工业学院,0,0,95,Passion,南昌大学,red
2024,2024RMUC,RMUC,全国赛,knockout,,21557,KNOCKOUT,84,3,2024-08-10T08:00:00Z,2024-08-10,BLUE,453,DynamicX,广东工业大学,0,0,179,华南虎,华南理工大学,0,2,179,华南虎,华南理工大学,blue
2024,2024RMUC,RMUC,全国赛,knockout,,21558,KNOCKOUT,85,3,2024-08-10T08:35:00Z,2024-08-10,BLUE,698,笃行,西安交通大学,0,0,17,TDT,东北大学,0,2,17,TDT,东北大学,blue
2024,2024RMUC,RMUC,全国赛,knockout,,21560,KNOCKOUT,87,3,2024-08-10T11:10:00Z,2024-08-10,RED,148,交龙,上海交通大学,0,2,114,TRoMaC,太原理工大学,0,0,148,交龙,上海交通大学,red
2024,2024RMUC,RMUC,全国赛,knockout,,21561,KNOCKOUT,88,3,2024-08-10T11:45:00Z,2024-08-10,RED,195,Hello World,浙江大学,0,2,76,RPS,中国石油大学（华东）,0,1,195,Hello World,浙江大学,red
2024,2024RMUC,RMUC,全国赛,knockout,,21562,KNOCKOUT,89,3,2024-08-10T12:20:00Z,2024-08-10,BLUE,95,Passion,南昌大学,0,0,17,TDT,东北大学,0,2,17,TDT,东北大学,blue
2024,2024RMUC,RMUC,全国赛,knockout,,21563,KNOCKOUT,90,3,2024-08-10T12:55:00Z,2024-08-10,RED,179,华南虎,华南理工大学,0,2,26,RobotPilots,深圳大学,0,1,179,华南虎,华南理工大学,red
2024,2024RMUC,RMUC,全国赛,knockout,,21564,KNOCKOUT,91,3,2024-08-11T01:00:00Z,2024-08-11,BLUE,114,TRoMaC,太原理工大学,0,0,17,TDT,东北大学,0,2,17,TDT,东北大学,blue
2024,2024RMUC,RMUC,全国赛,knockout,,21565,KNOCKOUT,92,3,2024-08-11T01:35:00Z,2024-08-11,BLUE,76,RPS,中国石油大学（华东）,0,0,179,华南虎,华南理工大学,0,2,179,华南虎,华南理工大学,blue
2024,2024RMUC,RMUC,全国赛,knockout,,21566,KNOCKOUT,93,3,2024-08-11T04:00:00Z,2024-08-11,BLUE,17,TDT,东北大学,0,0,148,交龙,上海交通大学,0,2,148,交龙,上海交通大学,blue
2024,2024RMUC,RMUC,全国赛,knockout,,21567,KNOCKOUT,94,3,2024-08-11T04:35:00Z,2024-08-11,BLUE,195,Hello World,浙江大学,0,1,179,华南虎,华南理工大学,0,2,179,华南虎,华南理工大学,blue
2024,2024RMUC,RMUC,全国赛,knockout,,21568,KNOCKOUT,95,5,2024-08-11T07:10:00Z,2024-08-11,RED,17,TDT,东北大学,0,3,195,Hello World,浙江大学,0,0,17,TDT,东北大学,red
2024,2024RMUC,RMUC,全国赛,knockout,,21569,KNOCKOUT,96,5,2024-08-11T08:10:00Z,2024-08-11,RED,148,交龙,上海交通大学,0,3,179,华南虎,华南理工大学,0,0,148,交龙,上海交通大学,red
