season,event_code,league,zone_id,zone_name,group_name,group_order,college_name,college_logo,team_name,rank,w_d_l,points,total_victory_point_diff,total_team_damage,total_robot_hp_remaining,metrics_json
2026,2026RMUL,RMUL,584,重庆站,G组,4,新加坡国立大学,https://rm-static.djicdn.com/games-backend/f33ce866-f11f-4a8c-8479-90100f3764fb,Calibur,4,0/1/2,1,-686,7800,3015,"{""全队总伤害血量"": 7800, ""全队机器人总剩余血量"": 3015, ""总净胜胜利点"": -686, ""排名"": 4, ""积分"": 1, ""胜/平/负"": ""0/1/2""}"
2026,2026RMUL,RMUL,584,重庆站,H组,1,桂林电子科技大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525673879563-logo_blue_800x800.png,Evolution,1,3/0/0,9,1108,15208,5810,"{""全队总伤害血量"": 15208, ""全队机器人总剩余血量"": 5810, ""总净胜胜利点"": 1108, ""排名"": 1, ""积分"": 9, ""胜/平/负"": ""3/0/0""}"
2026,2026RMUL,RMUL,584,重庆站,H组,2,桂林电子科技大学北海校区,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/27b1115d-8e7d-4195-a1b4-faafffefb68f,破浪笃行,2,1/1/1,4,143,5051,4456,"{""全队总伤害血量"": 5051, ""全队机器人总剩余血量"": 4456, ""总净胜胜利点"": 143, ""排名"": 2, ""积分"": 4, ""胜/平/负"": ""1/1/1""}"
2026,2026RMUL,RMUL,584,重庆站,H组,3,吉利学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/42fb6ab4-714f-42db-abdd-7575278096a9,吉风羽跃,3,1/0/2,3,-719,8329,4672,"{""全队总伤害血量"": 8329, ""全队机器人总剩余血量"": 4672, ""总净胜胜利点"": -719, ""排名"": 3, ""积分"": 3, ""胜/平/负"": ""1/0/2""}"
2026,2026RMUL,RMUL,584,重庆站,H组,4,贵州大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/0c07e0a0-3aac-44df-9f4f-1091cf266093,printk,4,0/1/2,1,-532,7219,3498,"{""全队总伤害血量"": 7219, ""全队机器人总剩余血量"": 3498, ""总净胜胜利点"": -532, ""排名"": 4, ""积分"": 1, ""胜/平/负"": ""0/1/2""}"
2026,2026RMUL,RMUL,585,东北站,A组,1,北方工业大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525674177547-logo_purple_800x800.png,DreamTeam,1,3/0/0,9,1109,8668,5564,"{""全队总伤害血量"": 8668, ""全队机器人总剩余血量"": 5564, ""总净胜胜利点"": 1109, ""排名"": 1, ""积分"": 9, ""胜/平/负"": ""3/0/0""}"
2026,2026RMUL,RMUL,585,东北站,A组,2,沈阳航空航天大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525668135842-logo_blue_800x800.png,TUP,2,2/0/1,6,227,11630,4738,"{""全队总伤害血量"": 11630, ""全队机器人总剩余血量"": 4738, ""总净胜胜利点"": 227, ""排名"": 2, ""积分"": 6, ""胜/平/负"": ""2/0/1""}"
2026,2026RMUL,RMUL,585,东北站,A组,3,长春理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/1585b779-bd0e-4035-8b8c-2bdd2e4fea37,CVIR,3,1/0/2,3,-522,8472,4692,"{""全队总伤害血量"": 8472, ""全队机器人总剩余血量"": 4692, ""总净胜胜利点"": -522, ""排名"": 3, ""积分"": 3, ""胜/平/负"": ""1/0/2""}"
2026,2026RMUL,RMUL,585,东北站,A组,4,北京邮电大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/7ebc0748-d36b-4872-a789-c5d80274d972,逐雁,4,0/0/3,0,-814,6590,3294,"{""全队总伤害血量"": 6590, ""全队机器人总剩余血量"": 3294, ""总净胜胜利点"": -814, ""排名"": 4, ""积分"": 0, ""胜/平/负"": ""0/0/3""}"
2026,2026RMUL,RMUL,585,东北站,B组,1,东北大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525667139708-logo_blue_800x800.png,TDT,1,3/0/0,9,1180,6490,5788,"{""全队总伤害血量"": 6490, ""全队机器人总剩余血量"": 5788, ""总净胜胜利点"": 1180, ""排名"": 1, ""积分"": 9, ""胜/平/负"": ""3/0/0""}"
2026,2026RMUL,RMUL,585,东北站,B组,2,华北理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/7a0fb2ce-087f-40e5-b070-e433393e1420,Horizon,2,2/0/1,6,377,7315,5910,"{""全队总伤害血量"": 7315, ""全队机器人总剩余血量"": 5910, ""总净胜胜利点"": 377, ""排名"": 2, ""积分"": 6, ""胜/平/负"": ""2/0/1""}"
2026,2026RMUL,RMUL,585,东北站,B组,3,东北农业大学,https://hz-rm-bbs-web-prod.oss-cn-hangzhou.aliyuncs.com/d75e8d8b16e84024af7af3d638876db91761793611858/NEAU校徽.png,TCP,3,1/0/2,3,-476,1830,4961,"{""全队总伤害血量"": 1830, ""全队机器人总剩余血量"": 4961, ""总净胜胜利点"": -476, ""排名"": 3, ""积分"": 3, ""胜/平/负"": ""1/0/2""}"
2026,2026RMUL,RMUL,585,东北站,B组,4,天津理工大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525675996205-logo_blue_800x800.png,Nirvana,4,0/0/3,0,-1081,1503,3844,"{""全队总伤害血量"": 1503, ""全队机器人总剩余血量"": 3844, ""总净胜胜利点"": -1081, ""排名"": 4, ""积分"": 0, ""胜/平/负"": ""0/0/3""}"
2026,2026RMUL,RMUL,585,东北站,C组,1,吉林大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/422493a0-1f3c-4f00-8c95-7ad1f9e1df2c,TARS Go,1,3/0/0,9,1126,8697,5072,"{""全队总伤害血量"": 8697, ""全队机器人总剩余血量"": 5072, ""总净胜胜利点"": 1126, ""排名"": 1, ""积分"": 9, ""胜/平/负"": ""3/0/0""}"
2026,2026RMUL,RMUL,585,东北站,C组,2,沈阳工业大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525679527619-logo_blue_800x800.png,DTS,2,2/0/1,6,315,11158,4814,"{""全队总伤害血量"": 11158, ""全队机器人总剩余血量"": 4814, ""总净胜胜利点"": 315, ""排名"": 2, ""积分"": 6, ""胜/平/负"": ""2/0/1""}"
2026,2026RMUL,RMUL,585,东北站,C组,3,黑龙江大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525675840215-logo_balck_800x800.png,Simba,3,1/0/2,3,-332,4522,2486,"{""全队总伤害血量"": 4522, ""全队机器人总剩余血量"": 2486, ""总净胜胜利点"": -332, ""排名"": 3, ""积分"": 3, ""胜/平/负"": ""1/0/2""}"
2026,2026RMUL,RMUL,585,东北站,C组,4,海军大连舰艇学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/9b3ccada-a85c-4724-bceb-82b1ca4e3192,深蓝奇冀UM,4,0/0/3,0,-1109,1660,3642,"{""全队总伤害血量"": 1660, ""全队机器人总剩余血量"": 3642, ""总净胜胜利点"": -1109, ""排名"": 4, ""积分"": 0, ""胜/平/负"": ""0/0/3""}"
2026,2026RMUL,RMUL,585,东北站,D组,1,太原工业学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/c7de86e0-a829-4d6d-9329-3228f57ded92,火线,1,1/2/0,5,544,11848,4256,"{""全队总伤害血量"": 11848, ""全队机器人总剩余血量"": 4256, ""总净胜胜利点"": 544, ""排名"": 1, ""积分"": 5, ""胜/平/负"": ""1/2/0""}"
2026,2026RMUL,RMUL,585,东北站,D组,2,辽宁石油化工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/6de48f3a-920f-458f-aa27-2ea7eff466c1,TCN,2,1/2/0,5,394,7859,4658,"{""全队总伤害血量"": 7859, ""全队机器人总剩余血量"": 4658, ""总净胜胜利点"": 394, ""排名"": 2, ""积分"": 5, ""胜/平/负"": ""1/2/0""}"
2026,2026RMUL,RMUL,585,东北站,D组,3,大连大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/e5d34592-51d5-400c-b55f-7e2941680b57,NIE,3,1/2/0,5,225,12304,4132,"{""全队总伤害血量"": 12304, ""全队机器人总剩余血量"": 4132, ""总净胜胜利点"": 225, ""排名"": 3, ""积分"": 5, ""胜/平/负"": ""1/2/0""}"
2026,2026RMUL,RMUL,585,东北站,D组,4,中国科学院大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/0c7dc4da-f1a6-4d50-bdd9-5be0683a8624,SAS,4,0/0/3,0,-1163,1628,3872,"{""全队总伤害血量"": 1628, ""全队机器人总剩余血量"": 3872, ""总净胜胜利点"": -1163, ""排名"": 4, ""积分"": 0, ""胜/平/负"": ""0/0/3""}"
2026,2026RMUL,RMUL,585,东北站,E组,1,沈阳理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/be475077-4807-4b5d-b452-f007b66de8f2,Ambition,1,2/1/0,7,689,10188,5590,"{""全队总伤害血量"": 10188, ""全队机器人总剩余血量"": 5590, ""总净胜胜利点"": 689, ""排名"": 1, ""积分"": 7, ""胜/平/负"": ""2/1/0""}"
2026,2026RMUL,RMUL,585,东北站,E组,2,沈阳工业大学（辽阳校区）,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525679527619-logo_blue_800x800.png,赫兹矩阵,2,2/1/0,7,534,10649,4367,"{""全队总伤害血量"": 10649, ""全队机器人总剩余血量"": 4367, ""总净胜胜利点"": 534, ""排名"": 2, ""积分"": 7, ""胜/平/负"": ""2/1/0""}"
2026,2026RMUL,RMUL,585,东北站,E组,3,哈尔滨工业大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/830c2cbd-31e5-4fea-9015-cb6ec9fa5224,I Hiter,3,1/0/2,3,-239,7690,4462,"{""全队总伤害血量"": 7690, ""全队机器人总剩余血量"": 4462, ""总净胜胜利点"": -239, ""排名"": 3, ""积分"": 3, ""胜/平/负"": ""1/0/2""}"
2026,2026RMUL,RMUL,585,东北站,E组,4,沈阳化工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/7904f36e-a273-4c62-af2d-75af4f0ce44c,共心筑梦,4,0/0/3,0,-984,5902,3690,"{""全队总伤害血量"": 5902, ""全队机器人总剩余血量"": 3690, ""总净胜胜利点"": -984, ""排名"": 4, ""积分"": 0, ""胜/平/负"": ""0/0/3""}"
2026,2026RMUL,RMUL,585,东北站,F组,1,辽宁科技大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525667029196-logo_blue_800x800.png,COD,1,3/0/0,9,1008,13774,4396,"{""全队总伤害血量"": 13774, ""全队机器人总剩余血量"": 4396, ""总净胜胜利点"": 1008, ""排名"": 1, ""积分"": 9, ""胜/平/负"": ""3/0/0""}"
2026,2026RMUL,RMUL,585,东北站,F组,2,哈尔滨工程大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525665837757-logo_blue_800x800.png,创梦之翼,2,2/0/1,6,433,15224,3974,"{""全队总伤害血量"": 15224, ""全队机器人总剩余血量"": 3974, ""总净胜胜利点"": 433, ""排名"": 2, ""积分"": 6, ""胜/平/负"": ""2/0/1""}"
2026,2026RMUL,RMUL,585,东北站,F组,3,哈尔滨理工大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525675153820-logo_blue_800x800.png,A.I.R.,3,1/0/2,3,-278,7314,3637,"{""全队总伤害血量"": 7314, ""全队机器人总剩余血量"": 3637, ""总净胜胜利点"": -278, ""排名"": 3, ""积分"": 3, ""胜/平/负"": ""1/0/2""}"
2026,2026RMUL,RMUL,585,东北站,F组,4,长春工业大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/d0b63191-b1cb-4476-b65b-26242c29015b,长弓,4,0/0/3,0,-1163,3027,2728,"{""全队总伤害血量"": 3027, ""全队机器人总剩余血量"": 2728, ""总净胜胜利点"": -1163, ""排名"": 4, ""积分"": 0, ""胜/平/负"": ""0/0/3""}"
2026,2026RMUL,RMUL,585,东北站,G组,1,大连理工大学,https://rm-static.djicdn.com/tem/19806/1f076093d63e91576572667729907724.png,凌BUG,1,3/0/0,9,1082,12782,6510,"{""全队总伤害血量"": 12782, ""全队机器人总剩余血量"": 6510, ""总净胜胜利点"": 1082, ""排名"": 1, ""积分"": 9, ""胜/平/负"": ""3/0/0""}"
2026,2026RMUL,RMUL,585,东北站,G组,2,东北大学秦皇岛分校,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/84e03632-7d92-498b-9150-24d51a28a8d4,征龙凌沧,2,2/0/1,6,518,10459,4120,"{""全队总伤害血量"": 10459, ""全队机器人总剩余血量"": 4120, ""总净胜胜利点"": 518, ""排名"": 2, ""积分"": 6, ""胜/平/负"": ""2/0/1""}"
2026,2026RMUL,RMUL,585,东北站,G组,3,黑河学院,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525678763216-logo_blue_800x800.png,LBT,3,0/1/2,1,-771,848,4208,"{""全队总伤害血量"": 848, ""全队机器人总剩余血量"": 4208, ""总净胜胜利点"": -771, ""排名"": 3, ""积分"": 1, ""胜/平/负"": ""0/1/2""}"
2026,2026RMUL,RMUL,585,东北站,G组,4,黑龙江工程学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/272207a0-35f9-4681-b4ed-5cb552d2a9ad,Young Dreams,4,0/1/2,1,-829,1120,1460,"{""全队总伤害血量"": 1120, ""全队机器人总剩余血量"": 1460, ""总净胜胜利点"": -829, ""排名"": 4, ""积分"": 1, ""胜/平/负"": ""0/1/2""}"
2026,2026RMUL,RMUL,585,东北站,H组,1,东北林业大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525678704382-logo_green_800x800.png,Ares,1,2/0/0,6,692,6126,3209,"{""全队总伤害血量"": 6126, ""全队机器人总剩余血量"": 3209, ""总净胜胜利点"": 692, ""排名"": 1, ""积分"": 6, ""胜/平/负"": ""2/0/0""}"
2026,2026RMUL,RMUL,585,东北站,H组,2,澳门理工大学,https://rm-static.djicdn.com/documents/71710/dc8326276ab521732519442656561050.png,九霄,2,1/0/1,3,-84,3418,2718,"{""全队总伤害血量"": 3418, ""全队机器人总剩余血量"": 2718, ""总净胜胜利点"": -84, ""排名"": 2, ""积分"": 3, ""胜/平/负"": ""1/0/1""}"
2026,2026RMUL,RMUL,585,东北站,H组,3,沈阳工学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/3ca01fe4-12da-45ee-9edb-a900256ec95d,逐星,3,0/0/2,0,-608,3641,1290,"{""全队总伤害血量"": 3641, ""全队机器人总剩余血量"": 1290, ""总净胜胜利点"": -608, ""排名"": 3, ""积分"": 0, ""胜/平/负"": ""0/0/2""}"
2026,2026RMUL,RMUL,586,江苏站,A组,1,南京理工大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525665364632-logo_purple_800x800.png,Alliance,1,3/0/0,9,1055,10158,5838,"{""全队总伤害血量"": 10158, ""全队机器人总剩余血量"": 5838, ""总净胜胜利点"": 1055, ""排名"": 1, ""积分"": 9, ""胜/平/负"": ""3/0/0""}"
2026,2026RMUL,RMUL,586,江苏站,A组,2,南京大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525699586460-logo_purple_800x800_for_circle.png,鲸麟,2,2/0/1,6,91,7399,4265,"{""全队总伤害血量"": 7399, ""全队机器人总剩余血量"": 4265, ""总净胜胜利点"": 91, ""排名"": 2, ""积分"": 6, ""胜/平/负"": ""2/0/1""}"
2026,2026RMUL,RMUL,586,江苏站,A组,3,西交利物浦大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525680126695-logo_black_800x800.png,GMaster,3,1/0/2,3,-46,8925,4316,"{""全队总伤害血量"": 8925, ""全队机器人总剩余血量"": 4316, ""总净胜胜利点"": -46, ""排名"": 3, ""积分"": 3, ""胜/平/负"": ""1/0/2""}"
2026,2026RMUL,RMUL,586,江苏站,A组,4,盐城工学院,https://hz-rm-bbs-web-prod.oss-cn-hangzhou.aliyuncs.com/3fff5bea0c894974b04ac98acf7aae841761886625467/盐城工学院-logo-1024px.png,盐潮,4,0/0/3,0,-1100,1840,5114,"{""全队总伤害血量"": 1840, ""全队机器人总剩余血量"": 5114, ""总净胜胜利点"": -1100, ""排名"": 4, ""积分"": 0, ""胜/平/负"": ""0/0/3""}"
2026,2026RMUL,RMUL,586,江苏站,B组,1,浙江师范大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/12312fed-e148-4afc-a465-df89322ed051,浙狮,1,3/0/0,9,680,10870,4249,"{""全队总伤害血量"": 10870, ""全队机器人总剩余血量"": 4249, ""总净胜胜利点"": 680, ""排名"": 1, ""积分"": 9, ""胜/平/负"": ""3/0/0""}"
2026,2026RMUL,RMUL,586,江苏站,B组,2,中国矿业大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525667804487-logo_blue_800x800.png,CUBOT,2,2/0/1,6,420,13006,4696,"{""全队总伤害血量"": 13006, ""全队机器人总剩余血量"": 4696, ""总净胜胜利点"": 420, ""排名"": 2, ""积分"": 6, ""胜/平/负"": ""2/0/1""}"
2026,2026RMUL,RMUL,586,江苏站,B组,3,南通理工学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/9d248cef-d4ec-4ada-8182-b0861700e0cf,紫琅,3,0/1/2,1,-473,5243,3964,"{""全队总伤害血量"": 5243, ""全队机器人总剩余血量"": 3964, ""总净胜胜利点"": -473, ""排名"": 3, ""积分"": 1, ""胜/平/负"": ""0/1/2""}"
2026,2026RMUL,RMUL,586,江苏站,B组,4,江苏大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/036092c1-0909-41bb-a02b-73136e6bc32e,Aurora,4,0/1/2,1,-627,6520,4070,"{""全队总伤害血量"": 6520, ""全队机器人总剩余血量"": 4070, ""总净胜胜利点"": -627, ""排名"": 4, ""积分"": 1, ""胜/平/负"": ""0/1/2""}"
2026,2026RMUL,RMUL,586,江苏站,C组,1,江南大学霞客湾校区,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/2735fdad-16b0-495d-9266-2d1f1aa236ea,SHARK,1,3/0/0,9,1185,16121,5568,"{""全队总伤害血量"": 16121, ""全队机器人总剩余血量"": 5568, ""总净胜胜利点"": 1185, ""排名"": 1, ""积分"": 9, ""胜/平/负"": ""3/0/0""}"
2026,2026RMUL,RMUL,586,江苏站,C组,2,武汉大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/4e720dc7-05b2-45d8-be42-f91ce2fd40ed,珞珈狐,2,2/0/1,6,291,10593,3940,"{""全队总伤害血量"": 10593, ""全队机器人总剩余血量"": 3940, ""总净胜胜利点"": 291, ""排名"": 2, ""积分"": 6, ""胜/平/负"": ""2/0/1""}"
2026,2026RMUL,RMUL,586,江苏站,C组,3,东南大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525665086212-logo_yellow_800x800.png,3SE,3,1/0/2,3,-452,4154,4134,"{""全队总伤害血量"": 4154, ""全队机器人总剩余血量"": 4134, ""总净胜胜利点"": -452, ""排名"": 3, ""积分"": 3, ""胜/平/负"": ""1/0/2""}"
2026,2026RMUL,RMUL,586,江苏站,C组,4,厦门大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/04926f4b-2f6d-4691-b45d-502cc1e11f34,RCS,4,0/0/3,0,-1024,2920,3430,"{""全队总伤害血量"": 2920, ""全队机器人总剩余血量"": 3430, ""总净胜胜利点"": -1024, ""排名"": 4, ""积分"": 0, ""胜/平/负"": ""0/0/3""}"
2026,2026RMUL,RMUL,586,江苏站,D组,1,浙江大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1532425365935-logo_blue_800x800.png,Hello World,1,2/0/0,6,754,9370,2962,"{""全队总伤害血量"": 9370, ""全队机器人总剩余血量"": 2962, ""总净胜胜利点"": 754, ""排名"": 1, ""积分"": 6, ""胜/平/负"": ""2/0/0""}"
2026,2026RMUL,RMUL,586,江苏站,D组,2,南京理工大学江阴校区,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/b5a4da1c-bec5-4099-9ce9-d21af29c0e59,Combat,2,1/0/1,3,6,6549,2870,"{""全队总伤害血量"": 6549, ""全队机器人总剩余血量"": 2870, ""总净胜胜利点"": 6, ""排名"": 2, ""积分"": 3, ""胜/平/负"": ""1/0/1""}"
2026,2026RMUL,RMUL,586,江苏站,D组,3,三江学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/5a5a37ef-738e-45ac-ad58-89890411987d,破浪,3,0/0/2,0,-760,3080,2169,"{""全队总伤害血量"": 3080, ""全队机器人总剩余血量"": 2169, ""总净胜胜利点"": -760, ""排名"": 3, ""积分"": 0, ""胜/平/负"": ""0/0/2""}"
2026,2026RMUL,RMUL,586,江苏站,E组,1,厦门理工学院,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525679388670-logo_red_800x800.png,PFA,1,2/1/0,7,783,10678,4378,"{""全队总伤害血量"": 10678, ""全队机器人总剩余血量"": 4378, ""总净胜胜利点"": 783, ""排名"": 1, ""积分"": 7, ""胜/平/负"": ""2/1/0""}"
2026,2026RMUL,RMUL,586,江苏站,E组,2,上海工程技术大学,https://hz-rm-bbs-web-prod.oss-cn-hangzhou.aliyuncs.com/667846aed45345a38bfc85941ed1d4e81761735031787/未标题-1.png,木鸢Birdiebot,2,2/1/0,7,659,9548,4156,"{""全队总伤害血量"": 9548, ""全队机器人总剩余血量"": 4156, ""总净胜胜利点"": 659, ""排名"": 2, ""积分"": 7, ""胜/平/负"": ""2/1/0""}"
2026,2026RMUL,RMUL,586,江苏站,E组,3,常州工学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/dbb25287-0342-4341-bbda-e47294764f95,FA,3,1/0/2,3,-378,4760,3423,"{""全队总伤害血量"": 4760, ""全队机器人总剩余血量"": 3423, ""总净胜胜利点"": -378, ""排名"": 3, ""积分"": 3, ""胜/平/负"": ""1/0/2""}"
