season,event_code,league,zone_id,zone_name,group_name,group_order,college_name,college_logo,team_name,rank,w_d_l,points,total_victory_point_diff,total_team_damage,total_robot_hp_remaining,metrics_json
2026,2026RMUL,RMUL,588,上海站,C组,2,上海电力大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/f77f1a86-346f-4206-9822-348e4916c720,灵晔Lightning,2,1/1/1,4,31,7583,3171,"{""全队总伤害血量"": 7583, ""全队机器人总剩余血量"": 3171, ""总净胜胜利点"": 31, ""排名"": 2, ""积分"": 4, ""胜/平/负"": ""1/1/1""}"
2026,2026RMUL,RMUL,588,上海站,C组,3,豫章师范学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/d84bb2ec-ee24-4b17-a74d-71ed53072149,YZ Control,3,0/2/1,2,-316,4412,3657,"{""全队总伤害血量"": 4412, ""全队机器人总剩余血量"": 3657, ""总净胜胜利点"": -316, ""排名"": 3, ""积分"": 2, ""胜/平/负"": ""0/2/1""}"
2026,2026RMUL,RMUL,588,上海站,C组,4,苏州工学院,https://hz-rm-bbs-web-prod.oss-cn-hangzhou.aliyuncs.com/1ac5609933c9488c8b7265fc6117b2ed1772524537942/资源 3.png,Restar,4,0/1/2,1,-604,2777,3900,"{""全队总伤害血量"": 2777, ""全队机器人总剩余血量"": 3900, ""总净胜胜利点"": -604, ""排名"": 4, ""积分"": 1, ""胜/平/负"": ""0/1/2""}"
2026,2026RMUL,RMUL,588,上海站,D组,1,华东理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/bbd1ecfe-4c6a-4b6d-927f-c13e4782d613,起源,1,3/0/0,9,1062,22242,5836,"{""全队总伤害血量"": 22242, ""全队机器人总剩余血量"": 5836, ""总净胜胜利点"": 1062, ""排名"": 1, ""积分"": 9, ""胜/平/负"": ""3/0/0""}"
2026,2026RMUL,RMUL,588,上海站,D组,2,上海大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525676429368-logo_blue_800x800.png,SRM,2,2/0/1,6,369,11843,3652,"{""全队总伤害血量"": 11843, ""全队机器人总剩余血量"": 3652, ""总净胜胜利点"": 369, ""排名"": 2, ""积分"": 6, ""胜/平/负"": ""2/0/1""}"
2026,2026RMUL,RMUL,588,上海站,D组,3,闽江学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/a320ccb5-8859-42dc-a80d-f30cd5983a24,赤源机甲,3,1/0/2,3,-233,6185,4341,"{""全队总伤害血量"": 6185, ""全队机器人总剩余血量"": 4341, ""总净胜胜利点"": -233, ""排名"": 3, ""积分"": 3, ""胜/平/负"": ""1/0/2""}"
2026,2026RMUL,RMUL,588,上海站,D组,4,浙大城市学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/4f016c2c-f447-4c59-b36d-ea7090119ecc,RoboWisdom,4,0/0/3,0,-1198,1928,1503,"{""全队总伤害血量"": 1928, ""全队机器人总剩余血量"": 1503, ""总净胜胜利点"": -1198, ""排名"": 4, ""积分"": 0, ""胜/平/负"": ""0/0/3""}"
2026,2026RMUL,RMUL,588,上海站,E组,1,同济大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525665507590-logo_blue_800x800.png,SuperPower,1,3/0/0,9,1036,15824,5828,"{""全队总伤害血量"": 15824, ""全队机器人总剩余血量"": 5828, ""总净胜胜利点"": 1036, ""排名"": 1, ""积分"": 9, ""胜/平/负"": ""3/0/0""}"
2026,2026RMUL,RMUL,588,上海站,E组,2,西藏农牧大学,https://hz-rm-bbs-web-prod.oss-cn-hangzhou.aliyuncs.com/6665fb1f0ed24eec98ddfe91aea011ec1762765166344/be2610d9228cec48d0f11fe10a3bc6d3.png,雪域雄鹰,2,2/0/1,6,195,5461,4715,"{""全队总伤害血量"": 5461, ""全队机器人总剩余血量"": 4715, ""总净胜胜利点"": 195, ""排名"": 2, ""积分"": 6, ""胜/平/负"": ""2/0/1""}"
2026,2026RMUL,RMUL,588,上海站,E组,3,上海理工大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525679119524-logo_blue_800x800.png,RoboVigor,3,0/1/2,1,-346,4763,1352,"{""全队总伤害血量"": 4763, ""全队机器人总剩余血量"": 1352, ""总净胜胜利点"": -346, ""排名"": 3, ""积分"": 1, ""胜/平/负"": ""0/1/2""}"
2026,2026RMUL,RMUL,588,上海站,E组,4,浙江大学伊利诺伊大学厄巴纳香槟校区联合学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/143881ee-67e2-49fe-897c-f2c55450fbee,Meta ,4,0/1/2,1,-885,3483,4121,"{""全队总伤害血量"": 3483, ""全队机器人总剩余血量"": 4121, ""总净胜胜利点"": -885, ""排名"": 4, ""积分"": 1, ""胜/平/负"": ""0/1/2""}"
2026,2026RMUL,RMUL,588,上海站,F组,1,上海科技大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/2b477b2a-e4af-4632-9716-362ce888bc6c,Magician,1,2/1/0,7,591,12863,5281,"{""全队总伤害血量"": 12863, ""全队机器人总剩余血量"": 5281, ""总净胜胜利点"": 591, ""排名"": 1, ""积分"": 7, ""胜/平/负"": ""2/1/0""}"
2026,2026RMUL,RMUL,588,上海站,F组,2,台州学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/fe2e62a9-68c4-4d90-bd8f-e3cd9409e4bc,星驰,2,2/0/1,6,677,5052,3737,"{""全队总伤害血量"": 5052, ""全队机器人总剩余血量"": 3737, ""总净胜胜利点"": 677, ""排名"": 2, ""积分"": 6, ""胜/平/负"": ""2/0/1""}"
2026,2026RMUL,RMUL,588,上海站,F组,3,新乡学院,https://hz-rm-bbs-web-prod.oss-cn-hangzhou.aliyuncs.com/d855351d73a940a89b90be7c6094037e1772773425046/微信图片_20251105190044_30_241.png,电创,3,1/1/1,4,-90,6815,4480,"{""全队总伤害血量"": 6815, ""全队机器人总剩余血量"": 4480, ""总净胜胜利点"": -90, ""排名"": 3, ""积分"": 4, ""胜/平/负"": ""1/1/1""}"
2026,2026RMUL,RMUL,588,上海站,F组,4,宁波工程学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/d2aac8c4-b7af-4a5f-9cca-911beea0bb71,New Legends,4,0/0/3,0,-1178,2417,3019,"{""全队总伤害血量"": 2417, ""全队机器人总剩余血量"": 3019, ""总净胜胜利点"": -1178, ""排名"": 4, ""积分"": 0, ""胜/平/负"": ""0/0/3""}"
2026,2026RMUL,RMUL,588,上海站,G组,1,武汉工程大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/a413c7fa-e03f-4b01-922a-fc05d46aba6f,Nautilus,1,2/1/0,7,770,7704,5054,"{""全队总伤害血量"": 7704, ""全队机器人总剩余血量"": 5054, ""总净胜胜利点"": 770, ""排名"": 1, ""积分"": 7, ""胜/平/负"": ""2/1/0""}"
2026,2026RMUL,RMUL,588,上海站,G组,2,复旦大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/3719dffa-2fca-488c-9492-94699b7e2a78,星云EGA,2,2/1/0,7,736,11667,5268,"{""全队总伤害血量"": 11667, ""全队机器人总剩余血量"": 5268, ""总净胜胜利点"": 736, ""排名"": 2, ""积分"": 7, ""胜/平/负"": ""2/1/0""}"
2026,2026RMUL,RMUL,588,上海站,G组,3,集美大学诚毅学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/265003dd-8cfd-4f4d-8e67-b2371a86b815,潜渊,3,1/0/2,3,-434,10898,3915,"{""全队总伤害血量"": 10898, ""全队机器人总剩余血量"": 3915, ""总净胜胜利点"": -434, ""排名"": 3, ""积分"": 3, ""胜/平/负"": ""1/0/2""}"
2026,2026RMUL,RMUL,588,上海站,G组,4,江苏航空职业技术学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/6f30ddfe-718e-4d07-811b-646985b84ede,飞凡创新,4,0/0/3,0,-1072,710,3828,"{""全队总伤害血量"": 710, ""全队机器人总剩余血量"": 3828, ""总净胜胜利点"": -1072, ""排名"": 4, ""积分"": 0, ""胜/平/负"": ""0/0/3""}"
2026,2026RMUL,RMUL,588,上海站,H组,1,南京航空航天大学金城学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/37ffc1d5-bfaa-472a-8584-2158ca7aa8d5,Born of Fire,1,2/0/0,6,642,10930,3358,"{""全队总伤害血量"": 10930, ""全队机器人总剩余血量"": 3358, ""总净胜胜利点"": 642, ""排名"": 1, ""积分"": 6, ""胜/平/负"": ""2/0/0""}"
2026,2026RMUL,RMUL,588,上海站,H组,2,上海电机学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/bec216ef-e021-41a3-b01e-adc68c7cbbe8,拾荒,2,1/0/1,3,113,6020,3440,"{""全队总伤害血量"": 6020, ""全队机器人总剩余血量"": 3440, ""总净胜胜利点"": 113, ""排名"": 2, ""积分"": 3, ""胜/平/负"": ""1/0/1""}"
2026,2026RMUL,RMUL,588,上海站,H组,3,宁波诺丁汉大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/fac211ba-fd60-4ca8-9a90-65d5f1f3cd9a,AIM,3,0/0/2,0,-755,2680,2338,"{""全队总伤害血量"": 2680, ""全队机器人总剩余血量"": 2338, ""总净胜胜利点"": -755, ""排名"": 3, ""积分"": 0, ""胜/平/负"": ""0/0/2""}"
2026,2026RMUL,RMUL,589,四川站,A组,1,贵州师范大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/4b39a5c1-ed51-489a-a1e9-c97337ee0a7a,CEC,1,3/0/0,9,892,16010,5482,"{""全队总伤害血量"": 16010, ""全队机器人总剩余血量"": 5482, ""总净胜胜利点"": 892, ""排名"": 1, ""积分"": 9, ""胜/平/负"": ""3/0/0""}"
2026,2026RMUL,RMUL,589,四川站,A组,2,四川大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525667988074-logo_red_800x800.png,火锅,2,1/1/1,4,196,7670,4010,"{""全队总伤害血量"": 7670, ""全队机器人总剩余血量"": 4010, ""总净胜胜利点"": 196, ""排名"": 2, ""积分"": 4, ""胜/平/负"": ""1/1/1""}"
2026,2026RMUL,RMUL,589,四川站,A组,3,香港科技大学（广州）,https://terra-us-pro-rm-prod-pub-us.s3.amazonaws.com/da84bc27e35640e4b9feecd839639d57/7324a5d9-4801-4616-bbdc-ac1527b7f51d,PnX,3,1/1/1,4,-125,10522,4058,"{""全队总伤害血量"": 10522, ""全队机器人总剩余血量"": 4058, ""总净胜胜利点"": -125, ""排名"": 3, ""积分"": 4, ""胜/平/负"": ""1/1/1""}"
2026,2026RMUL,RMUL,589,四川站,A组,4,成都工业学院,https://hz-rm-bbs-web-prod.oss-cn-hangzhou.aliyuncs.com/97dbcdc39b684538920b5982bc0c41d21762249833764/output1.png,涉科赛思,4,0/0/3,0,-963,6091,3790,"{""全队总伤害血量"": 6091, ""全队机器人总剩余血量"": 3790, ""总净胜胜利点"": -963, ""排名"": 4, ""积分"": 0, ""胜/平/负"": ""0/0/3""}"
2026,2026RMUL,RMUL,589,四川站,B组,1,桂林理工大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525675274637-logo_blue_800x800.png,群星,1,2/1/0,7,794,13380,5060,"{""全队总伤害血量"": 13380, ""全队机器人总剩余血量"": 5060, ""总净胜胜利点"": 794, ""排名"": 1, ""积分"": 7, ""胜/平/负"": ""2/1/0""}"
2026,2026RMUL,RMUL,589,四川站,B组,2,广东工商职业技术大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/08485316-b5c0-412b-810a-1a6a3df683b1,Alistun,2,1/2/0,5,276,14773,3700,"{""全队总伤害血量"": 14773, ""全队机器人总剩余血量"": 3700, ""总净胜胜利点"": 276, ""排名"": 2, ""积分"": 5, ""胜/平/负"": ""1/2/0""}"
2026,2026RMUL,RMUL,589,四川站,B组,3,湖南工程学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/c4e87ce1-030d-40a7-bb83-8a21dbe6f59f,Vortex,3,1/1/1,4,-146,11528,3182,"{""全队总伤害血量"": 11528, ""全队机器人总剩余血量"": 3182, ""总净胜胜利点"": -146, ""排名"": 3, ""积分"": 4, ""胜/平/负"": ""1/1/1""}"
2026,2026RMUL,RMUL,589,四川站,B组,4,昆明理工大学津桥学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/7360dfb5-233c-4e81-916a-e78e6529de26,Courage,4,0/0/3,0,-924,4784,3266,"{""全队总伤害血量"": 4784, ""全队机器人总剩余血量"": 3266, ""总净胜胜利点"": -924, ""排名"": 4, ""积分"": 0, ""胜/平/负"": ""0/0/3""}"
2026,2026RMUL,RMUL,589,四川站,C组,1,西南交通大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/ba554754-e072-434f-93df-41dcb53ce29b,Helios,1,3/0/0,9,724,11909,3751,"{""全队总伤害血量"": 11909, ""全队机器人总剩余血量"": 3751, ""总净胜胜利点"": 724, ""排名"": 1, ""积分"": 9, ""胜/平/负"": ""3/0/0""}"
2026,2026RMUL,RMUL,589,四川站,C组,2,武汉理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/14a46b3e-a83e-41b3-b3cd-81751e33d5f5,PRIME,2,1/1/1,4,235,8176,4376,"{""全队总伤害血量"": 8176, ""全队机器人总剩余血量"": 4376, ""总净胜胜利点"": 235, ""排名"": 2, ""积分"": 4, ""胜/平/负"": ""1/1/1""}"
2026,2026RMUL,RMUL,589,四川站,C组,3,广西师范大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/8985d027-957d-4bba-8488-9ba6c3cc6791,虎师,3,1/1/1,4,130,13797,4975,"{""全队总伤害血量"": 13797, ""全队机器人总剩余血量"": 4975, ""总净胜胜利点"": 130, ""排名"": 3, ""积分"": 4, ""胜/平/负"": ""1/1/1""}"
2026,2026RMUL,RMUL,589,四川站,C组,4,贵阳人文科技学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/1218df93-7f82-4749-893b-d9bd18b5fa15,BIU,4,0/0/3,0,-1089,1421,5040,"{""全队总伤害血量"": 1421, ""全队机器人总剩余血量"": 5040, ""总净胜胜利点"": -1089, ""排名"": 4, ""积分"": 0, ""胜/平/负"": ""0/0/3""}"
2026,2026RMUL,RMUL,589,四川站,D组,1,成都信息工程大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/c83fcba7-7bb8-45c5-ab64-d808d3ff80f0,风信子,1,3/0/0,9,1099,8305,4830,"{""全队总伤害血量"": 8305, ""全队机器人总剩余血量"": 4830, ""总净胜胜利点"": 1099, ""排名"": 1, ""积分"": 9, ""胜/平/负"": ""3/0/0""}"
2026,2026RMUL,RMUL,589,四川站,D组,2,陕西科技大学,https://rm-static.djicdn.com/games-backend/69d1a71d-89df-468f-a187-6bee4a3d4724,BattleSwanX,2,1/1/1,4,52,5749,4472,"{""全队总伤害血量"": 5749, ""全队机器人总剩余血量"": 4472, ""总净胜胜利点"": 52, ""排名"": 2, ""积分"": 4, ""胜/平/负"": ""1/1/1""}"
2026,2026RMUL,RMUL,589,四川站,D组,3,深圳北理莫斯科大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/fa0e6454-0a79-4a01-8f51-54e77d8fbf61,北极熊,3,1/1/1,4,40,9032,4354,"{""全队总伤害血量"": 9032, ""全队机器人总剩余血量"": 4354, ""总净胜胜利点"": 40, ""排名"": 3, ""积分"": 4, ""胜/平/负"": ""1/1/1""}"
2026,2026RMUL,RMUL,589,四川站,D组,4,西北农林科技大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525673449278-logo_glod_800x800.png,猎隼,4,0/0/3,0,-1191,976,2577,"{""全队总伤害血量"": 976, ""全队机器人总剩余血量"": 2577, ""总净胜胜利点"": -1191, ""排名"": 4, ""积分"": 0, ""胜/平/负"": ""0/0/3""}"
2026,2026RMUL,RMUL,589,四川站,E组,1,广州铁路职业技术学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/60ecfbd4-ba87-47f7-b3a3-8ac174038d74,IRONR,1,3/0/0,9,856,12186,3712,"{""全队总伤害血量"": 12186, ""全队机器人总剩余血量"": 3712, ""总净胜胜利点"": 856, ""排名"": 1, ""积分"": 9, ""胜/平/负"": ""3/0/0""}"
2026,2026RMUL,RMUL,589,四川站,E组,2,南昌理工学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/a3ee9ae6-8d16-4a7f-be34-445d432e2a3c,新跃,2,1/1/1,4,-61,6225,2850,"{""全队总伤害血量"": 6225, ""全队机器人总剩余血量"": 2850, ""总净胜胜利点"": -61, ""排名"": 2, ""积分"": 4, ""胜/平/负"": ""1/1/1""}"
2026,2026RMUL,RMUL,589,四川站,E组,3,四川大学锦江学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/71615452-2106-4ce7-8423-4f364a81720d,攀登者,3,0/2/1,2,-87,8857,2713,"{""全队总伤害血量"": 8857, ""全队机器人总剩余血量"": 2713, ""总净胜胜利点"": -87, ""排名"": 3, ""积分"": 2, ""胜/平/负"": ""0/2/1""}"
2026,2026RMUL,RMUL,589,四川站,E组,4,西南石油大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/d54803f3-1758-4597-b85d-9db75b9a37e7,铁人,4,0/1/2,1,-708,8902,4616,"{""全队总伤害血量"": 8902, ""全队机器人总剩余血量"": 4616, ""总净胜胜利点"": -708, ""排名"": 4, ""积分"": 1, ""胜/平/负"": ""0/1/2""}"
2026,2026RMUL,RMUL,589,四川站,F组,1,云南大学,https://rm-static.djicdn.com/games-backend/1be57e6f-a974-4a97-83cf-8a5f900a7bb5,Future,1,2/1/0,7,670,11375,4940,"{""全队总伤害血量"": 11375, ""全队机器人总剩余血量"": 4940, ""总净胜胜利点"": 670, ""排名"": 1, ""积分"": 7, ""胜/平/负"": ""2/1/0""}"
2026,2026RMUL,RMUL,589,四川站,F组,2,成都大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/3b03a9b4-d828-472c-9fd1-69e7087800af,Ultra,2,2/1/0,7,370,14289,3792,"{""全队总伤害血量"": 14289, ""全队机器人总剩余血量"": 3792, ""总净胜胜利点"": 370, ""排名"": 2, ""积分"": 7, ""胜/平/负"": ""2/1/0""}"
2026,2026RMUL,RMUL,589,四川站,F组,3,中山大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525673918202-logo_green_800x800.png,Venom,3,0/1/2,1,-315,10591,3477,"{""全队总伤害血量"": 10591, ""全队机器人总剩余血量"": 3477, ""总净胜胜利点"": -315, ""排名"": 3, ""积分"": 1, ""胜/平/负"": ""0/1/2""}"
2026,2026RMUL,RMUL,589,四川站,F组,4,香港中文大学（深圳）,https://terra-us-pro-rm-prod-pub-us.s3.amazonaws.com/da84bc27e35640e4b9feecd839639d57/ddee8069-0d8f-46b2-a46e-111a7ac9e48b,过岗龙,4,0/1/2,1,-725,6387,3450,"{""全队总伤害血量"": 6387, ""全队机器人总剩余血量"": 3450, ""总净胜胜利点"": -725, ""排名"": 4, ""积分"": 1, ""胜/平/负"": ""0/1/2""}"
2026,2026RMUL,RMUL,589,四川站,G组,1,电子科技大学成都学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/2b517283-b98a-4d58-8ea2-aa9bbacf75bf,微城市,1,3/0/0,9,993,9904,3698,"{""全队总伤害血量"": 9904, ""全队机器人总剩余血量"": 3698, ""总净胜胜利点"": 993, ""排名"": 1, ""积分"": 9, ""胜/平/负"": ""3/0/0""}"
2026,2026RMUL,RMUL,589,四川站,G组,2,华南师范大学（佛山校区）,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/da385649-5afe-4072-af0c-076884bdfd0a,VANGUARD,2,2/0/1,6,397,8456,2948,"{""全队总伤害血量"": 8456, ""全队机器人总剩余血量"": 2948, ""总净胜胜利点"": 397, ""排名"": 2, ""积分"": 6, ""胜/平/负"": ""2/0/1""}"
2026,2026RMUL,RMUL,589,四川站,G组,3,香港大学,https://hz-rm-bbs-web-prod.oss-cn-hangzhou.aliyuncs.com/bd149d4678f0498a9356464ccae4e1701772779193025/校徽.png,HerKules,3,0/1/2,1,-630,5228,3086,"{""全队总伤害血量"": 5228, ""全队机器人总剩余血量"": 3086, ""总净胜胜利点"": -630, ""排名"": 3, ""积分"": 1, ""胜/平/负"": ""0/1/2""}"
2026,2026RMUL,RMUL,589,四川站,G组,4,西南民族大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525666865806-logo_red_800x800.png,新竹,4,0/1/2,1,-760,4508,3358,"{""全队总伤害血量"": 4508, ""全队机器人总剩余血量"": 3358, ""总净胜胜利点"": -760, ""排名"": 4, ""积分"": 1, ""胜/平/负"": ""0/1/2""}"
2026,2026RMUL,RMUL,589,四川站,H组,1,仲恺农业工程学院,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525667218422-logo_green_800x800.png,奇点,1,3/0/0,9,936,11191,5510,"{""全队总伤害血量"": 11191, ""全队机器人总剩余血量"": 5510, ""总净胜胜利点"": 936, ""排名"": 1, ""积分"": 9, ""胜/平/负"": ""3/0/0""}"
2026,2026RMUL,RMUL,589,四川站,H组,2,河南科技大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/35a46062-f11a-487a-ad40-77458a64c194,鼎行双创,2,2/0/1,6,411,8439,4098,"{""全队总伤害血量"": 8439, ""全队机器人总剩余血量"": 4098, ""总净胜胜利点"": 411, ""排名"": 2, ""积分"": 6, ""胜/平/负"": ""2/0/1""}"
2026,2026RMUL,RMUL,589,四川站,H组,3,湖南大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/8db8bef2-2417-4063-9477-50bae6bc50e7,跃鹿,3,1/0/2,3,-147,8032,4568,"{""全队总伤害血量"": 8032, ""全队机器人总剩余血量"": 4568, ""总净胜胜利点"": -147, ""排名"": 3, ""积分"": 3, ""胜/平/负"": ""1/0/2""}"
2026,2026RMUL,RMUL,589,四川站,H组,4,青海大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/27a6dc62-73d9-423c-8ab8-f42a3e31bb13,河湟谷人,4,0/0/3,0,-1200,60,5500,"{""全队总伤害血量"": 60, ""全队机器人总剩余血量"": 5500, ""总净胜胜利点"": -1200, ""排名"": 4, ""积分"": 0, ""胜/平/负"": ""0/0/3""}"
